timestamp,rmssd,sdnn,lf_hf_ratio
0,111.19549318921206,77.48049582886469,1.6019813548353177
1000,112.43087697354083,95.19135327220098,1.3179095841624835
2000,196.56056827454276,123.89818971064193,1.9842903860867613
3000,129.90541793537255,98.42102881790161,1.6432579956704008
4000,139.97244427475715,153.6596811379676,1.9846077715437052
5000,124.93252187727234,109.53862621159816,2.0284971816560073
6000,168.5820161701326,141.69447382863672,1.1018626551746626
7000,118.66529830664037,93.27904984580792,1.7243700021181008
8000,188.3760032649741,140.58850980558643,2.45894410155625
9000,142.51685665390556,117.61251054508934,2.134590688271469
10000,132.56131917294618,85.91330447742345,2.42395699730147
11000,195.03063542984154,151.25449434018637,1.3411016109000389
12000,218.43036445502247,174.70536633674269,2.340729992236855
13000,133.48802661046145,90.75854754587426,1.372157418187083
14000,169.12659382515224,151.76623307558611,1.1585063174356856
15000,143.92989226615404,104.15486586801586,1.403113974165003
16000,162.85386571692848,111.30139481732137,1.764511440049028
17000,137.91185235260113,126.36265930835924,1.2592207962787196
18000,157.55264970175133,146.6976312260161,1.94476995730501
19000,264.3035045481754,184.30826304763636,1.8170765669527191
20000,124.53010982275373,115.36522629029824,1.8189682315622318
21000,166.1661227677722,122.1950924751072,1.2067205479929775
22000,200.57867558313424,126.7027278230148,1.0596470941063398
23000,112.58078011725274,133.089526110995,0.24405183648412065
24000,260.6194386002621,212.60875835877357,2.058581006893567
25000,113.4583461435152,93.28068565312955,1.4121126242271202
26000,136.69231417351835,96.65502368483298,0.8867539652904769
27000,251.68563358230634,203.83542756538108,1.3472291926073916
28000,152.42016892372493,108.55070948990485,1.14976129550492
29000,110.90622242551302,102.74180106240534,1.563624688193035
30000,170.34493896769547,116.21914361782967,2.059034788658775
31000,147.43864064394452,141.5981950030614,1.336646377635815
32000,126.13523864178636,98.21927540972658,1.8739261280178157
33000,115.73246917019554,79.35073601826656,0.45632528350021984
34000,129.27951341339667,118.0972176633481,1.6854205120264387
35000,128.46627967033032,95.79555485552618,1.4134676570424427
36000,197.27834687351785,149.89455013331195,0.9771134817596507
37000,122.82558291270347,100.80395819748969,1.2469532759486142
38000,216.33565433642937,143.20282664998928,2.808180953466333
39000,158.71311054762913,101.89548777883886,1.1664030253545783
40000,118.85802198165443,70.81633719193086,2.3795792679774044
41000,129.45023278182907,92.78803339129998,1.1167138404027281
42000,161.69332211737122,139.9157461318239,1.7861589172960786
43000,132.55526075018426,141.07945231405733,1.1813444094071441
44000,179.8952067544884,179.44957073646066,1.2266810442481777
45000,136.61591527315204,101.3549562105253,2.538171359445056
46000,111.45159214222193,94.3874810662476,0.5181424039762512
47000,116.01316755992048,114.97985663428453,0.592299462503113
48000,159.2283978082601,138.03551169983172,1.955870536598575
49000,181.6212806266938,112.20120912060173,1.6145970040531399
50000,207.80562105255044,144.5253113222489,1.7295145314648142
51000,124.77493101066858,96.4978166244255,1.479888870242993
52000,133.24716025289442,91.37953669483393,1.8869776852736928
53000,177.16696135488604,151.27277801752908,1.4082663146143424
54000,167.30764175038647,102.53887648792652,1.576873861377728
55000,229.33520579264308,154.4292104573499,1.6378404722422535
56000,159.16029381172163,121.32837024081783,2.652468173576113
57000,154.03445685308958,111.32110038144933,1.9686706207049214
58000,138.22594976607525,132.68189235199154,2.745046703765908
59000,148.7779596262807,99.58945879325971,1.9572793398314925
60000,175.89086494556602,139.33545017611723,0.5035099683277912
61000,117.13951868602423,135.61201042166385,1.4891490461534136
62000,134.6530982824232,82.04891922800918,1.4179391465348163
63000,131.79576477358174,113.86216219614165,1.1024628962702883
64000,140.71063730164656,119.5363561000899,1.260464497749578
65000,183.76863870627446,121.93805335079148,1.4705213516869184
66000,174.41445963995275,130.7193747370321,1.4911361647029888
67000,255.9382254705032,176.74853221494294,1.1685102992160996
68000,110.81929395565082,95.84153734556702,0.9880175925094727
69000,133.50908174159372,118.32955869286938,1.1994065408022394
70000,237.1308646671623,177.8792978867952,1.7001890244472502
71000,119.89739565644189,99.7004791707392,1.8666808382992008
72000,160.55440319620882,142.1740850471153,1.984478316047206
73000,152.43860913123396,155.46421063567723,1.528478771013242
74000,151.48469414986332,121.54653253101259,2.1998281988512027
75000,122.219275885706,151.11319415832116,1.4753769931129481
76000,126.60551474195609,93.49411693975054,1.1010566119896317
77000,201.73845148194292,157.19671688776762,0.8052283270561995
78000,142.30820588631647,104.69114382651058,1.9609257215820848
79000,137.31659699557108,127.19568174697648,1.5583480673110768
80000,181.09653850993288,143.77494263904046,1.214797971361389
81000,172.4091766348624,143.50299345609267,0.6771094900563941
82000,112.25573697206502,96.17707896155989,1.1709064017081374
83000,117.21833475911804,71.32089400642002,1.6274677045355015
84000,158.8800040103918,124.28675295641615,0.6069500793814231
85000,184.04156960346012,176.29309161277598,1.859271619937829
86000,110.52177247769708,107.85848770097152,0.9845173200154453
87000,146.01831010280733,123.60349672179775,0.5700240867706987
88000,176.56532004617972,141.9387150002351,2.2208857855382256
89000,141.64072592493574,103.44115835675613,1.8705180707436695
90000,119.89069729080317,121.46160734201351,1.234322070860287
91000,171.25007878527768,146.29558146356206,1.2984487232172588
92000,157.4787214113971,101.22596738074657,1.7362178581852716
93000,132.4522251646573,129.15518104596356,1.3419112472554806
94000,124.71699047770431,155.33717736548132,1.036937587792801
95000,240.0943476961535,189.86384281530212,2.19429694459304
96000,150.90572565194296,116.81238792254857,0.8965078373728791
97000,146.213428147772,138.8169080918026,1.9103775395759903
98000,167.19960451754176,103.86218520532388,1.4335790485905757
99000,117.8810343989668,119.4597416823446,1.7529113824989884
100000,155.29881118193734,137.96460811839287,2.363813725720491
101000,170.4156420541947,154.65198455928393,1.3709336911375076
102000,176.551674243103,122.17948243356727,1.6282014060046262
103000,129.01211761126459,121.00220203760433,1.7271847968628111
104000,148.71317026642527,105.21145554747339,1.4244787173411817
105000,216.33008587500606,160.53154865257162,0.9931643560016795
106000,176.71308203833365,162.71020058681017,1.312803272902048
107000,148.74556847390446,170.20439426653095,1.3982264225708636
108000,131.05025233445505,112.35885242716748,0.672567350242908
109000,171.68331865321946,118.72349493470834,1.932493988703079
110000,163.34871748913548,130.2217441010477,0.6655343987997037
111000,145.4838362774706,143.8660526360344,0.969191177201109
112000,166.60535253409438,155.94746101076197,1.1680863312727272
113000,116.63452317517032,95.52578435204926,1.0811476611583175
114000,164.83897551703777,148.82556182175998,1.042594361410997
115000,135.60104687823647,118.19940716228497,2.620240286569697
116000,115.57275668952346,77.79324090226686,1.8744636201356477
117000,183.68777337643738,176.92811633431634,1.8272465702089047
118000,254.0517042885,171.54120196666446,1.0777607931148876
119000,162.5675941147251,127.47473971393987,1.6245945929423258
120000,211.17341826621276,154.01960352189903,2.0881954109092553
121000,173.96724825158032,200.78989448195398,1.0321989604451494
122000,132.74294327964392,109.46982496617504,1.676058280822586
123000,136.47770103700236,103.9200164165293,0.9517659919434938
124000,139.03697189548228,113.83401639481153,1.5640629045441257
125000,170.9238409220879,136.43315595001263,2.071572610984866
126000,136.1595707651045,131.42368994704447,1.801593682404553
127000,148.75906564452103,168.34034115144348,1.7919777403604829
128000,111.21715816617152,70.2354178176198,2.045147197330328
129000,285.80608183964455,201.87264172384158,2.798813372856087
130000,157.4379185291443,99.10083883259625,1.5610909599125353
131000,111.21354762976509,108.9239794011136,0.7348923564921593
132000,154.44059242042246,125.76350685219349,2.145424725235605
133000,159.6137715713989,128.8736938055169,0.9303600814963978
134000,125.87711388558475,87.53051225813702,0.9221890605035059
135000,176.90839285163574,131.4003219809572,1.5779188289797532
136000,207.49621942398545,153.60195072047983,1.2091620832218075
137000,136.81270268041777,129.7639552496426,1.0023349375494464
138000,176.9492445766582,144.99976848715355,1.4614698055477193
139000,130.66053604074165,121.21402796777225,1.4515396903298166
140000,213.3959892351032,135.94241078593893,2.084448911184757
141000,142.26022937505095,105.70647398611933,1.5924460724166376
142000,146.64944098888333,112.24607845669375,1.7608088456807316
143000,133.914497419971,133.0621504736485,0.9897387653061367
144000,167.00977010968197,127.94310521238226,0.6772811869751015
145000,113.51495855701422,98.58522985917676,2.634861139673636
146000,128.3443194693452,84.84996344363807,2.024553988903131
147000,113.00797914816155,147.3018854563117,1.7253890511930148
148000,201.58712173668792,143.74469249712752,0.7898511812652732
149000,194.0398504400561,123.7256513589612,1.3224039897821571
150000,129.44713080292107,97.81315519948288,2.3046065995702847
151000,117.47155813910145,75.3458314953818,1.4869768740351095
152000,141.1067451904413,89.72478536823033,1.8975514552376074
153000,165.11644552824404,133.46061988671744,1.7184744358841813
154000,202.36446690836132,157.92208351098088,0.3236015842928561
155000,126.96024145033866,109.56387152414511,1.896637954154895
156000,141.3427407177971,95.13062180537939,1.3097999647479364
157000,199.11391075256626,119.00863590480262,1.7795396898709337
158000,167.20440765465705,120.29268175856738,1.5745569272891249
159000,132.03927879668242,122.38475127134916,1.875336176716575
160000,162.53053941900345,135.90424229482488,1.8036612370884848
161000,187.17634140473305,160.4869870053235,1.8020209297793397
162000,166.07668671945055,132.03630606998013,1.3241410370529083
163000,207.03318953907774,136.22945368125414,1.2959957156900743
164000,127.02348126370956,102.65692630817937,1.6991178362657104
165000,185.0164466373619,160.14898516297401,1.4916743311969347
166000,151.5403495411783,153.70423667096972,0.6887188441808247
167000,171.5780366670793,166.02665404541412,0.9651984291540526
168000,191.4503003822333,114.74588597055656,2.3509622625673936
169000,135.55662101887876,113.98940160909355,1.770065680020774
170000,120.3253154486991,93.77339389110041,0.9567807173827627
171000,205.21562981005812,135.86227264736246,1.283832488447842
172000,137.16152456101278,95.3845142903514,1.828448964393937
173000,154.76784695627273,124.05941899315009,1.0345487804549172
174000,178.1028163125276,131.74027200358333,1.2911849204022472
175000,275.2217981714631,189.74687278693654,1.6595676184989896
176000,138.1329583248533,112.76468293868307,1.6524995167006384
177000,138.51904453544702,157.0336792411603,2.2592816203270463
178000,120.61197136143157,114.53691871842773,1.7543345773707881
179000,186.66076230149972,135.78307050707068,0.8805504101666568
180000,138.67259891397407,134.3466085558871,2.053494806990506
181000,185.38936787755515,157.12292780150824,1.9763936339082806
182000,113.67402981092008,78.77657971579339,1.5740856333904996
183000,225.7493062678768,170.60700597654613,1.8753084535571856
184000,129.62382512600087,83.95620893972792,2.085689680728558
185000,125.85478195537976,140.7978267415258,1.855256210019977
186000,158.1580659922364,150.77770802186947,2.1600845655900893
187000,280.93429603802076,206.830681147799,1.7300435563342988
188000,110.75405282845243,100.75001787133449,1.5684739483748897
189000,174.64453368947775,149.5888479308968,1.92822283218954
190000,114.05489565495135,106.00179965812713,0.5424116934378038
191000,116.01316755992048,89.29092827967953,1.8183988988115707
192000,111.22076858536985,98.45203110753592,1.7195081914289365
193000,164.6073932245878,139.4584590629024,1.8592678555213906
194000,123.87704885049489,105.01857048391192,1.0275381594950386
195000,130.93069909168804,91.45464797766569,1.5076111388135804
196000,137.40721862202432,126.95552882339597,1.7445958255907255
197000,150.98021284609658,119.74344803440383,0.6826307354338508
198000,132.00278033137718,109.13390699393896,0.8564690208777109
199000,211.33118415798253,166.78772662265388,1.4954906960476453
200000,164.0404707954697,165.052236900206,1.8881029561729463
201000,138.50454948559357,109.6555762282485,1.9678252910585528
202000,250.99706087573333,173.57293417051662,2.1105066400782255
203000,143.80429287922325,95.92528423856767,1.480668267763969
204000,124.59458309128367,100.09760861279354,1.6380034425806607
205000,137.18494295363027,139.49688564091898,1.2354516421003838
206000,111.12685956387683,128.6590610555635,2.514059147798972
207000,195.56110822388302,115.55817193549844,1.580274734129259
208000,289.64673578017164,172.32894598702796,2.1219059323520226
209000,161.8596235203558,126.2818792903771,0.9795294723275404
210000,250.3691507695634,166.66680653884106,2.187385520185951
211000,151.61717339977304,142.0049480596979,1.1143583034225013
212000,132.26716602103807,86.70995169331056,2.505918203668377
213000,191.36009110448407,171.2857218887471,0.7876430917189364
214000,115.46499976104914,73.69754283437284,0.9823081393114671
215000,170.20580388576067,181.57172752476671,1.2729437274345508
216000,172.68843472350224,105.24045749635911,0.8385431335830696
217000,124.02606807974833,140.7143542073106,1.3950084270540417
218000,151.93200938221597,154.42735780259477,1.6076608924425921
219000,192.87750213162806,118.76076097418697,2.269622351644455
220000,116.95426351052566,110.15538424970075,1.4748844774480026
221000,164.78781166130494,170.82096458256513,1.8339218900867449
222000,158.58909119421148,124.81614897488976,1.0272602554303343
223000,183.72056090816614,142.05799283263408,1.0455847059409087
224000,185.86526958391124,146.75495842480288,1.1062387160495804
225000,119.85049923525888,128.03013709052243,1.2681308278128938
226000,130.45446856913185,97.73336798791762,2.3542886604628723
227000,110.86276671075441,106.68783295752087,2.2135826530381717
228000,127.12775817920748,86.68091094506117,1.669050803564897
229000,150.73000305148713,155.9727765318133,0.7322574533801285
230000,116.11349955091582,82.36979063751448,1.2771060301964186
231000,199.45846323669352,172.74935184252274,2.636926383694507
232000,213.45619511924733,139.65854421469518,1.568426040330088
233000,160.52188686155975,145.75024372165515,1.6506775589987164
234000,133.65637478766803,117.95258063856372,0.9169164830705393
235000,119.90744250329469,88.89851782885904,0.29096366185666467
236000,150.8099023431049,108.56617090215289,2.109207910467599
237000,129.2701949635764,113.49925144301613,1.1199173124830053
238000,132.85482104352323,127.9228290146269,0.9097443102118455
239000,208.586742810553,136.52665075796557,0.8823040321496387
240000,184.73191438189738,120.8823444458721,0.8472071161236304
241000,125.65681160622675,110.60207323335139,1.7153471311790385
242000,171.69267392765374,96.07528881354179,1.6957462909973733
243000,125.2310775311195,72.21387505182089,1.4970893152551692
244000,179.50639829597742,128.73138589464293,1.5813827415040969
245000,160.68190373502296,105.89090138253366,0.8732339339924697
246000,145.06923345021244,142.87199488138575,0.8833558081584616
247000,155.6681188283984,102.80638517150211,2.3494527195438732
248000,258.4533999595631,200.61731436675765,2.215637375642906
249000,173.8979891758138,126.37126273374764,1.2552809922781099
250000,124.87143882230488,108.51274941069353,1.970935021569189
251000,113.12872558564239,154.26114598196128,2.233421936186554
252000,233.12784961042354,144.7015202693521,1.2572090464466588
253000,131.9875696586913,128.60568059593234,1.573926930549651
254000,127.65415631536959,152.07545987306915,1.126328894012099
255000,168.00699533990078,144.06319376019232,0.8809397985409424
256000,117.99339124836388,95.07105529128842,1.0429495694158164
257000,128.8937892701497,172.4882525438327,0.851760438876389
258000,196.6014213672802,165.3930191061369,1.1021972133386877
259000,160.50687710072827,151.5618707702789,1.4692146449826764
260000,135.04318647073998,129.96414276931048,1.5862327830362117
261000,143.28117825573594,129.59922635824742,1.7436720030625266
262000,166.6077626858096,135.27135633144957,1.822999070360235
263000,118.46209255509922,90.13603102730599,2.010972377297007
264000,170.26713166254024,174.14647814299713,1.6847408987211536
265000,136.62473271119183,116.46980752303631,1.2739148351734382
266000,186.72743799981214,157.19186340706926,1.1745613694092878
267000,160.2890776210446,132.3076053339309,1.3709107286350333
268000,151.95050883115218,108.88562394348715,1.4269726589880194
269000,180.21634490925248,146.17728226903967,1.389062127278006
270000,184.2160331648687,124.04358227145157,1.3415920912423334
271000,158.63972304889342,113.8809221991022,1.8317651429803232
272000,164.26062989440263,156.2407223808125,1.0546442713730175
273000,127.78934491388449,100.03718638420399,2.1399586128643158
274000,119.85719984741492,152.92058262328112,0.5888272384683996
275000,136.4070695399508,113.91860036783117,1.272058058877919
276000,112.08032329201866,124.05818902892594,2.002932904420866
277000,168.9888318130797,125.95021526807415,2.376403411258611
278000,175.59154602709154,108.22127978336432,0.63216742302289
279000,182.20402420098435,139.8246538986978,1.2647187329511678
280000,189.7522690840162,149.60274544710902,1.2908647754095486
281000,134.9301472393996,119.97275996977658,1.34880455250133
282000,119.83709688696591,100.15761352182228,1.8676607733480526
283000,164.59275603509096,131.872246157562,1.5019163895995433
284000,197.34143524395665,141.8688210641673,2.2926335921377974
285000,113.66696470448913,106.08615584013543,1.0307846711776834
286000,143.11573458862622,94.67540500051594,2.0808883820355915
287000,148.67806424148586,111.78616710381351,0.82723220737497
288000,148.8346271804518,120.20464930627163,0.7581439217181645
289000,149.43236982570735,130.06624734622918,1.837969800920359
290000,119.83039515070325,84.38404176090553,0.5938539110146741
291000,114.0619367325674,92.59460560058629,1.8194979466822392
292000,195.85861151127617,123.91804700303695,1.9236790445806984
293000,137.3546068923044,122.77748288157065,1.648100737349295
294000,154.6095007030552,109.51720666035772,0.7435838735935112
295000,128.1595949764959,125.96429809486199,1.1275281818551068
296000,119.80693612160105,90.51127697566544,2.244134309506886
297000,119.10775943371229,99.61990599968823,1.3445811540360753
298000,178.15015620492397,172.06310729097333,1.1520824689488858
299000,190.99462317947695,146.4015390784238,1.7280804419630555
300000,150.23100615971347,145.68937916895905,0.729966854523574
301000,142.98661180483867,88.2760645600989,1.2535362799462773
302000,139.88635505800582,158.76635850140568,1.7017435558797915
303000,131.20336636299982,116.58356749752178,1.6654108088356105
304000,159.35443946324412,164.41739888067656,1.9524836901956295
305000,195.6165396690813,153.02968075153908,1.40295116967956
306000,120.02793907038291,102.11239355714247,1.1217463336810534
307000,184.81449556061793,154.61683104021364,2.393715351978623
308000,124.1975424630662,144.2379837188028,1.1823759940744236
309000,133.11751449951882,89.23964701638714,2.315551580676014
